id,kernel,lml,white_added,second_exception
573,l*p,-154.220231774,True,False
573,p*r,-233.896275963,True,False
573,l+r+p,-982.777779625,True,False
573,l+r*p,-175.4380035,False,False
573,l*r+p,-276.088572536,True,False
573,l*p+r,-271.466091802,False,False
573,l*r*p,-196.265616892,True,False
574,l,-132.361947898,False,False
574,p,-105.200945519,False,False
574,r,-125.618706002,False,False
574,l+r,-127.321680052,False,False
574,l+p,37.8406257772,False,False
574,p+r,152.104248081,False,False
574,l*r,56.9381907938,False,False
574,l*p,-132.028346994,True,False
574,p*r,139.308536559,False,False
574,l+r+p,-50.8497736188,True,False
574,l+r*p,-161.61197562,False,False
574,l*r+p,-9.66830885574,False,False
574,l*p+r,-1480.74900041,True,False
574,l*r*p,56.7565813762,False,False
575,l,-129.437427993,False,False
575,p,6.22197402592,True,False
575,r,-128.777614381,False,False
575,l+r,-71816543.8631,False,False
575,l+p,12.1610938544,False,False
575,p+r,-128.636880878,False,False
575,l*r,59.3594579108,False,False
575,l*p,-6.81617993088,True,False
575,p*r,-131.764178373,False,False
575,l+r+p,-120.743967732,False,False
575,l+r*p,-53.5432783843,True,False
575,l*r+p,64.2644494925,False,False
575,l*p+r,-37.8472033804,True,False
575,l*r*p,59.326553063,False,False
576,l,-304.505694039,False,False
576,p,-627.433888082,False,False
576,r,-10478202204.1,False,False
576,l+r,-300.633443778,False,False
576,l+p,-307.288413651,False,False
576,p+r,-309.659491166,False,False
576,l*r,-171.846074378,True,False
576,l*p,-86.6726382283,True,False
576,p*r,6.07587908023,False,False
576,l+r+p,-344.810606569,False,False
576,l+r*p,-6.08341778896,False,False
576,l*r+p,-314.396389996,True,False
576,l*p+r,-260.151357129,False,False
576,l*r*p,-171.937780406,True,False
577,l,-154.242180303,False,False
577,p,-155.20396347,False,False
577,r,119.703168555,False,False
577,l+r,124.66558745,False,False
577,l+p,-82.3334534165,False,False
577,p+r,119.083714246,False,False
577,l*r,-22.2148190611,True,False
577,l*p,-84.955333923,False,False
577,p*r,40.9904519226,False,False
577,l+r+p,-26.1243053574,True,False
577,l+r*p,-15.5790200894,True,False
577,l*r+p,-34.0321061738,True,False
577,l*p+r,-32.6844663996,True,False
577,l*r*p,-9.96660412082,True,False
578,l,-109.831767919,False,False
578,p,-22.3582380797,False,False
578,r,141.272896849,False,False
578,l+r,138.148067194,False,False
578,l+p,-158.272935966,True,False
578,p+r,136.931908144,False,False
578,l*r,-0.441200631813,True,False
578,l*p,96.3339689938,False,False
578,p*r,59.0162344081,False,False
578,l+r+p,-40.0557542946,True,False
578,l+r*p,167.505594484,False,False
578,l*r+p,-119.970528354,True,False
578,l*p+r,-170.058879377,False,False
578,l*r*p,169.893001642,False,False
579,l,-423.125779915,False,False
579,p,-427.19740498,True,False
579,r,-31680332.0925,False,False
579,l+r,-178.833586061,True,False
579,l+p,-366.735884065,True,False
579,p+r,-523.656957196,False,False
579,l*r,-195.600272934,False,False
579,l*p,-286.829846147,True,False
579,p*r,-861.515438624,False,False
579,l+r+p,-177.947289016,True,False
579,l+r*p,-170.345850493,True,False
579,l*r+p,-194.079256907,False,False
579,l*p+r,-427.717411025,True,False
579,l*r*p,-171.520243902,False,False
580,l,-69.8392129508,False,False
580,p,31.8632262229,False,False
580,r,167.548677965,False,False
580,l+r,-29.0631331594,True,False
580,l+p,-75.3371515617,False,False
580,p+r,-160.143687741,False,False
580,l*r,-59.9592681957,False,False
580,l*p,5.20325867432,False,False
580,p*r,142.727394987,False,False
580,l+r+p,-28.750778468,True,False
580,l+r*p,203.150091288,False,False
580,l*r+p,-363.477801761,True,True
580,l*p+r,-158.154430514,False,False
580,l*r*p,136.363442723,False,False
581,l,-147.65985498,False,False
581,p,205.89053775,False,False
581,r,196.667862113,False,False
581,l+r,167.393722374,False,False
581,l+p,-73.2608875598,False,False
581,p+r,101.167196111,False,False
581,l*r,-141.347532116,False,False
581,l*p,154.674919493,False,False
581,p*r,222.643267488,False,False
581,l+r+p,124.930232582,False,False
581,l+r*p,-93.142563468,True,False
581,l*r+p,61.3988846851,False,False
581,l*p+r,-82.5024652735,True,False
581,l*r*p,-8.13054810685,True,False
582,l,-326.845751631,False,False
582,p,-329.74843984,False,False
582,r,-140804.632869,False,False
582,l+r,-82.1462836223,True,False
582,l+p,-5125212024.99,False,False
582,p+r,-129889.147725,False,False
582,l*r,-32.6910403175,False,False
582,l*p,-326.629955177,False,False
582,p*r,-32.164116782,True,False
582,l+r+p,14.9604192213,False,False
582,l+r*p,-79.97604521,False,False
582,l*r+p,-37.1709970467,False,False
582,l*p+r,-192.791412419,False,False
582,l*r*p,-118.371597705,False,False
583,l,-148.141065829,False,False
583,p,205.749869938,False,False
583,r,-152.669459298,False,False
583,l+r,-74.9974156224,False,False
583,l+p,-77.625193016,False,False
583,p+r,203.576393415,False,False
583,l*r,-141.693659798,False,False
583,l*p,152.213971693,False,False
583,p*r,115.956336023,False,False
583,l+r+p,159.030632377,False,False
583,l+r*p,-58.3497416007,True,False
583,l*r+p,6.31129624437,True,False
583,l*p+r,-82.585237275,True,False
583,l*r*p,-141.703591175,False,False
584,l,-108.919342956,False,False
584,p,-104.309101964,False,False
584,r,191.68054287,False,False
584,l+r,-0.191111627523,True,False
584,l+p,-110.877738439,False,False
584,p+r,191.604953958,False,False
584,l*r,-39.3656856671,True,False
584,l*p,1.54819411517,True,False
584,p*r,6.405439262,True,False
584,l+r+p,191.532199894,False,False
584,l+r*p,199.582682665,False,False
584,l*r+p,-40.8997589751,True,False
584,l*p+r,-18.4780137713,True,False
584,l*r*p,23.0800708047,False,False
585,l,-343.749351628,False,False
585,p,-406.780322204,False,False
585,r,-350.042733403,False,False
585,l+r,-348.166342218,True,False
585,l+p,-350.851394272,False,False
585,p+r,-99155111855.2,False,False
585,l*r,-166.440717835,True,False
585,l*p,-389.562480685,True,False
585,p*r,-224.294319493,False,False
585,l+r+p,-391.663922623,False,False
585,l+r*p,-64.7454165092,True,False
585,l*r+p,-125.087240927,True,False
585,l*p+r,-402.313230172,True,False
585,l*r*p,-166.513978809,True,False
586,l,-148.014615199,False,False
586,p,199.758521484,False,False
586,r,180.373961726,False,False
586,l+r,177.491097252,False,False
586,l+p,-23.9569748455,False,False
586,p+r,217.210750385,False,False
586,l*r,-141.613744075,False,False
586,l*p,149.371172947,False,False
586,p*r,207.602550885,False,False
586,l+r+p,190.299851537,False,False
586,l+r*p,-159.351190097,True,False
586,l*r+p,-121.718878369,False,False
586,l*p+r,114.124712075,False,False
586,l*r*p,-141.622283848,False,False
587,l,-147.53060178,False,False
587,p,208.94184371,False,False
587,r,-150.894154062,False,False
587,l+r,-75.6509026753,False,False
587,l+p,-78.0732592591,False,False
587,p+r,-148.738092854,False,False
587,l*r,-141.299947469,False,False
587,l*p,-8.21834400347,True,False
587,p*r,125.134980519,False,False
587,l+r+p,142.512639955,False,False
587,l+r*p,100.966246486,False,False
587,l*r+p,207.717121762,False,False
587,l*p+r,-82.5307002543,False,False
587,l*r*p,-141.309418711,False,False
588,l,-327.004340978,False,False
588,p,-330.00986305,False,False
588,r,-252.063914059,False,False
588,l+r,-47203.1419668,False,False
588,l+p,-251.698448909,False,False
588,p+r,-329.931615472,False,False
588,l*r,-183.97768063,True,False
588,l*p,-395.395381241,True,False
588,p*r,-434.742694408,True,False
588,l+r+p,-115.40919466,False,False
588,l+r*p,-330.562539485,True,False
588,l*r+p,-51.7263319563,True,False
588,l*p+r,-305.948387427,True,False
588,l*r*p,-184.067617191,True,False
589,l,-135.334134039,False,False
589,p,183.964049105,False,False
589,r,157.278834241,False,False
589,l+r,151.352565322,False,False
589,l+p,-135.44852507,False,False
589,p+r,-166.168113764,True,False
589,l*r,9.0566864316,True,False
589,l*p,100.73187719,False,False
589,p*r,93.1768224747,False,False
589,l+r+p,151.69916953,False,False
589,l+r*p,1.42520536207,True,False
589,l*r+p,-134.620549924,False,False
589,l*p+r,153.431720133,False,False
589,l*r*p,-363.477688738,True,True
590,l,-188.98361709,False,False
590,p,-164.288061526,False,False
590,r,101.233479636,False,False
590,l+r,97.8829604415,False,False
590,l+p,-74.6258849729,False,False
590,p+r,-39.3781091145,True,False
590,l*r,74.1917342759,False,False
590,l*p,66.9667335105,False,False
590,p*r,117.56062754,False,False
590,l+r+p,96.9777536407,False,False
590,l+r*p,130.837304265,False,False
590,l*r+p,-20.3245953188,True,False
590,l*p+r,31.2291272093,False,False
590,l*r*p,-46.8804088337,True,False
591,l,-424.734336759,False,False
591,p,-445.500756958,False,False
591,r,-240985698.218,False,False
591,l+r,-266.04994773,False,False
591,l+p,-412.233584094,False,False
591,p+r,-976.227016822,False,False
591,l*r,-219.283193872,True,False
591,l*p,-362.454499567,False,False
591,p*r,-209.785047132,False,False
591,l+r+p,-448.370110866,False,False
591,l+r*p,-918331.687954,True,True
591,l*r+p,-218.15242025,False,False
591,l*p+r,-439.16251002,False,False
591,l*r*p,-283.877018963,False,False
592,l,-135.914252718,False,False
592,p,181.162881383,False,False
592,r,153.142904687,False,False
592,l+r,-56.4835541204,True,False
592,l+p,-188.739670739,False,False
592,p+r,153.068803873,False,False
592,l*r,-18.5770671523,True,False
592,l*p,-130.623427514,True,False
592,p*r,5.32646408733,True,False
592,l+r+p,-97.230572124,True,False
592,l+r*p,-130.231657421,True,False
592,l*r+p,129.53193532,False,False
592,l*p+r,7.26629631022,True,False
592,l*r*p,123.669663649,False,False
593,l,-146.503446992,False,False
593,p,176.730067769,False,False
593,r,162.180242396,False,False
593,l+r,144.413014159,False,False
593,l+p,-132.258565487,False,False
593,p+r,160.764645347,False,False
593,l*r,-143.950423539,False,False
593,l*p,-8.88984259908,True,False
593,p*r,170.796047317,False,False
593,l+r+p,157.257292382,False,False
593,l+r*p,0.550610946999,False,False
593,l*r+p,-144.669744523,False,False
593,l*p+r,-9.62324216694,True,False
593,l*r*p,-143.943897837,False,False
594,l,-326.83578508,False,False
594,p,-234.887296395,False,False
594,r,-193.893181195,False,False
594,l+r,-18991.2701758,False,False
594,l+p,-347.465197127,True,False
594,p+r,-11.3279124218,False,False
594,l*r,-114.190978017,True,False
594,l*p,-390.106167666,True,False
594,p*r,-143.175999302,False,False
594,l+r+p,-340.875608639,False,False
594,l+r*p,5.03313116481,False,False
594,l*r+p,-71176.4645375,True,False
594,l*p+r,-108.96863492,True,False
594,l*r*p,-178.506957674,True,False
595,l,-150.118809419,False,False
595,p,-147.007092921,True,False
595,r,134.67028457,False,False
595,l+r,122.30449083,False,False
595,l+p,-135.782739499,False,False
595,p+r,141.751609719,False,False
595,l*r,-12.1059377639,True,False
595,l*p,102.699746748,False,False
595,p*r,160.837161335,False,False
595,l+r+p,-10.7115567293,True,False
595,l+r*p,-23.7132264598,True,False
595,l*r+p,92.1587185166,False,False
595,l*p+r,150.925536538,False,False
595,l*r*p,-15.2198690528,True,False
596,l,-191.284816025,False,False
596,p,-166.431361527,False,False
596,r,93.7843923189,False,False
596,l+r,91.0983985883,False,False
596,l+p,-102.020540259,False,False
596,p+r,99.8818348777,False,False
596,l*r,-187.321229021,False,False
596,l*p,-170.191380681,False,False
596,p*r,-153.061656725,False,False
596,l+r+p,-181.013918042,False,False
596,l+r*p,-471.299442725,True,True
596,l*r+p,110.118004771,False,False
596,l*p+r,63.5034787216,False,False
596,l*r*p,-187.724661747,False,False
597,l,-426.253163118,False,False
597,p,-425.087288632,False,False
597,r,-109.20006619,False,False
597,l+r,-5194999.01968,False,False
597,l+p,-410.837270944,False,False
597,p+r,-459.279643991,False,False
597,l*r,-143.026863102,True,False
597,l*p,-405.820539327,True,False
597,p*r,-132.993109638,True,False
597,l+r+p,-511.711501895,True,False
597,l+r*p,-228.856836022,True,False
597,l*r+p,-151.817930997,True,False
597,l*p+r,-448.843443291,False,False
597,l*r*p,-135.090109159,True,False
598,l,-135.587018386,False,False
598,p,186.901142938,False,False
598,r,179.593619012,False,False
598,l+r,173.929694504,False,False
598,l+p,-20.3691409869,False,False
598,p+r,-99.6231797453,False,False
598,l*r,124.218794163,False,False
598,l*p,-55.246506797,True,False
598,p*r,111.46877011,False,False
598,l+r+p,-20.7471192729,True,False
598,l+r*p,2.09680306001,True,False
598,l*r+p,126.161741965,False,False
598,l*p+r,180.652051524,False,False
598,l*r*p,124.185829013,False,False
599,l,-135.357313322,False,False
599,p,-131.37535946,False,False
599,r,177.387768003,False,False
599,l+r,166.954817529,False,False
599,l+p,-24.2099300691,False,False
599,p+r,113.194232196,False,False
599,l*r,122.473419201,False,False
599,l*p,101.45719503,False,False
599,p*r,-112.387614066,False,False
599,l+r+p,201.636172592,False,False
599,l+r*p,-134.31168919,False,False
599,l*r+p,185.413182751,False,False
599,l*p+r,7.71114045735,True,False
599,l*r*p,122.472471808,False,False
600,l,-326.842257336,False,False
600,p,-326.757719143,False,False
600,r,-178.195330849,False,False
600,l+r,-239.707935021,False,False
600,l+p,-315.573691225,False,False
600,p+r,-556.165710156,False,False
600,l*r,-127.289848688,False,False
600,l*p,-308.796513673,False,False
600,p*r,-326.093020085,True,False
600,l+r+p,-374.442037611,False,False
600,l+r*p,-63.4059119537,False,False
600,l*r+p,-166.887224089,True,False
600,l*p+r,-346.816830819,False,False
600,l*r*p,-178.548873924,True,False
601,l,-148.079347471,False,False
601,p,101.880262305,False,False
601,r,153.209887147,False,False
601,l+r,-0.0459730347988,True,False
601,l+p,-134.242088899,False,False
601,p+r,172.916830984,False,False
601,l*r,129.313476884,False,False
601,l*p,86.0106814158,False,False
601,p*r,4.09471140909,True,False
601,l+r+p,-39.9267922721,True,False
601,l+r*p,-60.2632555793,False,False
601,l*r+p,-122.940143195,False,False
601,l*p+r,151.31814457,False,False
601,l*r*p,-143.880320278,False,False
602,l,-191.213508757,False,False
602,p,-189.521089856,False,False
602,r,107.51798889,False,False
602,l+r,103.944590848,False,False
602,l+p,-93.6464784527,False,False
602,p+r,107.432338324,False,False
602,l*r,-187.344868859,False,False
602,l*p,-171.123147138,False,False
602,p*r,-191.945954363,True,False
602,l+r+p,-192.843577721,False,False
602,l+r*p,-10.0948084591,True,False
602,l*r+p,111.847760093,False,False
602,l*p+r,66.7129504011,False,False
602,l*r*p,-187.36005501,False,False
603,l,-410.28832626,False,False
603,p,-409.831752841,True,False
603,r,-261.974757857,False,False
603,l+r,-262.930462696,False,False
603,l+p,-410.42682535,False,False
603,p+r,-262.040371221,False,False
603,l*r,-105.202588747,False,False
603,l*p,-98.2296123469,False,False
603,p*r,-228.922445475,True,False
603,l+r+p,-400.600853013,False,False
603,l+r*p,-190.767760417,False,False
603,l*r+p,-705.356232832,False,False
603,l*p+r,-360.112929051,False,False
603,l*r*p,-159.773884229,False,False
604,l,-135.072600874,False,False
604,p,186.648514853,False,False
604,r,149.962300227,False,False
604,l+r,-3.18912546594,True,False
604,l+p,166.514660347,False,False
604,p+r,170.464622337,False,False
604,l*r,119.00475572,False,False
604,l*p,129.245378823,False,False
604,p*r,28.2410772056,False,False
604,l+r+p,-49.1607008659,False,False
604,l+r*p,-9.35910298352,True,False
604,l*r+p,46.7596162443,False,False
604,l*p+r,7.61931751952,True,False
604,l*r*p,7.46078438844,True,False
605,l,-145.65535362,False,False
605,p,-143.294822136,False,False
605,r,160.400819124,False,False
605,l+r,-131.119841824,True,False
605,l+p,-136.497094354,True,False
605,p+r,179.729233216,False,False
605,l*r,-143.017058014,False,False
605,l*p,-8.54317256114,True,False
605,p*r,4.74450676357,True,False
605,l+r+p,-19.9930340676,True,False
605,l+r*p,182.230644451,False,False
605,l*r+p,-50.2668036561,True,False
605,l*p+r,162.080573288,False,False
605,l*r*p,-143.010008683,False,False
606,l,-326.556736034,False,False
606,p,-326.416952394,False,False
606,r,-173.500046293,False,False
606,l+r,-172.612131604,False,False
606,l+p,-312.484302111,False,False
606,p+r,-173.500722303,False,False
606,l*r,-114.656244467,True,False
606,l*p,-46.2307240481,False,False
606,p*r,-205.589093944,False,False
606,l+r+p,-10.5172411171,False,False
606,l+r*p,-5.89677458833,False,False
606,l*r+p,-1626.54865954,False,False
606,l*p+r,-98.3237226088,False,False
606,l*r*p,-77.7981732476,True,False
607,l,-67.353269226,False,False
607,p,22.695498764,False,False
607,r,202.931455475,False,False
607,l+r,197.225401084,False,False
607,l+p,55.5120350492,False,False
607,p+r,228.420824479,False,False
607,l*r,5.12294132274,True,False
607,l*p,-67.7001768251,True,False
607,p*r,38.0759489128,False,False
607,l+r+p,193.955702154,False,False
607,l+r*p,208.627011425,False,False
607,l*r+p,5.36193463125,True,False
607,l*p+r,198.963267784,False,False
607,l*r*p,-20.4745938254,True,False
608,l,-194.825257282,False,False
608,p,74.6748810429,False,False
608,r,92.1365419637,False,False
608,l+r,86.5883566201,False,False
608,l+p,-131.914798302,False,False
608,p+r,119.728240236,False,False
608,l*r,-26.6429582421,True,False
608,l*p,-127.608739881,False,False
608,p*r,124.185796474,False,False
608,l+r+p,72.1376899394,False,False
608,l+r*p,-230.643601438,False,False
608,l*r+p,-9.48510733562,True,False
608,l*p+r,-176.034514209,False,False
608,l*r*p,-24.3314394655,True,False
609,l,-422.952120906,False,False
609,p,-461.60893913,False,False
609,r,-227.225761069,False,False
609,l+r,-225.652932183,False,False
609,l+p,-667.325601391,False,False
609,p+r,-393.234300458,False,False
609,l*r,-194.153886204,False,False
609,l*p,-306.968871834,True,False
609,p*r,-181.688575403,False,False
609,l+r+p,-1613.54912216,False,False
609,l+r*p,-180.929534609,False,False
609,l*r+p,-180.159633378,True,False
609,l*p+r,-443.42315958,False,False
609,l*r*p,-173.044321011,False,False
610,l,-153.461809639,False,False
610,p,115.485988919,False,False
610,r,126.577868101,False,False
610,l+r,-31.2906051205,True,False
610,l+p,151.37935017,False,False
610,p+r,125.053660886,False,False
610,l*r,55.8937641466,False,False
610,l*p,110.118305097,False,False
610,p*r,152.202196228,False,False
610,l+r+p,91.0247446717,False,False
610,l+r*p,145.752913534,False,False
610,l*r+p,-99.3409076904,True,False
610,l*p+r,90.4422718677,False,False
610,l*r*p,-142.730574496,False,False
611,l,-67.871377462,False,False
611,p,27.2687647006,False,False
611,r,-67.281764067,False,False
611,l+r,-70.3532886829,False,False
611,l+p,-70.5568708798,False,False
611,p+r,157.171014542,False,False
611,l*r,134.438565585,False,False
611,l*p,-68.5663828968,True,False
611,p*r,-19.7649354195,True,False
611,l+r+p,193.07857979,False,False
611,l+r*p,-246.640429337,True,False
611,l*r+p,-77.0726458696,False,False
611,l*p+r,-68.1412761758,True,False
611,l*r*p,-20.6469241008,True,False
612,l,-326.4155334,False,False
612,p,-330.892747232,False,False
612,r,-258.622208231,False,False
612,l+r,-181.835415483,True,False
612,l+p,-252.428458125,False,False
612,p+r,-253.996858643,False,False
612,l*r,-183.843663444,True,False
612,l*p,-270.383920534,True,False
612,p*r,-273.439807261,True,False
612,l+r+p,-7443.45879531,True,True
612,l+r*p,52.1420306733,False,False
612,l*r+p,-39.0924586155,True,False
612,l*p+r,-134.753934249,True,False
612,l*r*p,-183.929041359,True,False
613,l,-136.529763416,False,False
613,p,181.15845081,False,False
613,r,154.965816518,False,False
613,l+r,-3.04199742874,True,False
613,l+p,-117.065237988,False,False
613,p+r,176.103448678,False,False
613,l*r,-134.792013922,False,False
613,l*p,123.620303174,False,False
613,p*r,91.531925086,False,False
613,l+r+p,160.67733982,False,False
613,l+r*p,71.2098129711,False,False
613,l*r+p,-135.894587737,False,False
613,l*p+r,-0.573026141241,True,False
613,l*r*p,-134.78191806,False,False
614,l,-173.512679629,False,False
614,p,-149.847324783,False,False
614,r,97.6153109888,False,False
614,l+r,93.9430653986,False,False
614,l+p,-167.008277953,False,False
614,p+r,-20.6254783619,True,False
614,l*r,-35.4177923849,True,False
614,l*p,-17.9548471223,True,False
614,p*r,123.106306369,False,False
614,l+r+p,-28.7970847077,True,False
614,l+r*p,119.485790601,False,False
614,l*r+p,-135.708603304,True,False
614,l*p+r,-89.086863965,True,False
614,l*r*p,-20.0022159139,True,False
615,l,-403.769761543,False,False
615,p,-309.001835999,False,False
615,r,-5722664.60018,False,False
615,l+r,-136.871466546,True,False
615,l+p,-436.882504351,True,False
615,p+r,-629.797077248,False,False
615,l*r,-159.384402863,False,False
615,l*p,-346.23023986,False,False
615,p*r,-412.131496033,False,False
615,l+r+p,-410.980030052,False,False
615,l+r*p,-354.595093876,False,False
615,l*r+p,-160.756210115,True,False
615,l*p+r,-377.868203872,False,False
615,l*r*p,-149.640231966,False,False
616,l,-123.928867377,False,False
616,p,-99.8990192776,False,False
616,r,162.355303926,False,False
616,l+r,158.866652584,False,False
616,l+p,-22.1804740577,True,False
616,p+r,162.455073415,False,False
616,l*r,62.2866066227,False,False
616,l*p,-7.16734418276,True,False
616,p*r,167.16191087,False,False
616,l+r+p,-117.226932377,False,False
616,l+r*p,-87.7101018585,True,False
616,l*r+p,-105.844220817,True,False
616,l*p+r,160.419331638,False,False
616,l*r*p,62.3315386348,False,False
617,l,-136.37593488,False,False
617,p,187.881405531,False,False
617,r,123.138917765,False,False
617,l+r,119.08421707,False,False
617,l+p,-124.706143323,False,False
617,p+r,-9.56642994029,True,False
617,l*r,-134.544181908,False,False
617,l*p,-130.394580433,False,False
617,p*r,-55.0081268538,False,False
617,l+r+p,-1.95937162811,True,False
617,l+r*p,-4.34975438698,True,False
617,l*r+p,80.8275935232,False,False
617,l*p+r,99.4021745282,False,False
617,l*r*p,-134.534142766,False,False
618,l,-306.343463941,False,False
618,p,-304.888609216,False,False
618,r,-2596967.09469,False,False
618,l+r,-1017.46282353,True,False
618,l+p,-1046.79546881,False,False
618,p+r,-269.25268318,True,False
618,l*r,-172.161603818,True,False
618,l*p,-254.570362433,True,False
618,p*r,-105.53178388,False,False
618,l+r+p,-291.865963666,False,False
618,l+r*p,-43.1677333553,True,False
618,l*r+p,-268.684874246,False,False
618,l*p+r,-85.1092234746,True,False
618,l*r*p,-172.082924619,True,False
619,l,-147.988298343,False,False
619,p,-117.852958961,False,False
619,r,138.740847486,False,False
619,l+r,152.931215181,False,False
619,l+p,-134.425976291,False,False
619,p+r,156.768595287,False,False
619,l*r,-8.39490467148,True,False
619,l*p,116.091997604,False,False
619,p*r,-163.393772099,False,False
619,l+r+p,124.789192996,False,False
619,l+r*p,-166.117251637,True,False
619,l*r+p,-67.5668272662,True,False
619,l*p+r,-9.77369304649,True,False
619,l*r*p,-145.513181413,True,False
620,l,-177.14963695,False,False
620,p,-173.393074501,False,False
620,r,132.912489174,False,False
620,l+r,128.004200716,False,False
620,l+p,-172.996329214,False,False
620,p+r,131.524671009,False,False
620,l*r,72.791471559,False,False
620,l*p,1.4342360696,True,False
620,p*r,142.013778813,False,False
620,l+r+p,-3.93442713508,True,False
620,l+r*p,-23.4105024096,False,False
620,l*r+p,78.8719786873,False,False
620,l*p+r,51.3370136721,False,False
620,l*r*p,77.865379667,False,False
621,l,-425.319765219,False,False
621,p,-467.700516626,False,False
621,r,-282.55612629,False,False
621,l+r,-262.192686638,False,False
621,l+p,-4860.32110239,False,False
621,p+r,-286.756941551,False,False
621,l*r,-213.040450653,False,False
621,l*p,-213.241206196,True,False
621,p*r,-216.16920991,False,False
621,l+r+p,-4846.34762569,True,False
621,l+r*p,-207.479322077,False,False
621,l*r+p,-471.524226928,False,False
621,l*p+r,-207.351611214,True,False
621,l*r*p,-188.954938418,True,False
622,l,-145.332546965,False,False
622,p,-113.994279672,False,False
622,r,171.300590803,False,False
622,l+r,160.005478418,False,False
622,l+p,-133.5284996,False,False
622,p+r,162.029925631,False,False
622,l*r,-141.722296557,False,False
622,l*p,88.3764793446,False,False
622,p*r,-129.891467702,True,False
622,l+r+p,185.448758237,False,False
622,l+r*p,-137.485706276,True,False
622,l*r+p,-143.661754946,False,False
622,l*p+r,83.5825321697,False,False
622,l*r*p,-139.448883417,True,False
623,l,-145.56563401,False,False
623,p,-156.017572995,False,False
623,r,-91296201.6784,False,False
623,l+r,-91681568.4695,False,False
623,l+p,166.78930714,False,False
623,p+r,-131.838789234,False,False
623,l*r,-142.94598419,False,False
623,l*p,-144.221053981,True,False
623,p*r,-136.586705724,True,False
623,l+r+p,-33.3879010653,False,False
623,l+r*p,-132.89776358,True,False
623,l*r+p,-113.39359044,False,False
623,l*p+r,-83.8122580918,True,False
623,l*r*p,-142.938769089,False,False
624,l,-313.366160737,False,False
624,p,-311.481523935,False,False
624,r,-184.221741921,False,False
624,l+r,-8196.71360832,False,False
624,l+p,-314.648464209,False,False
624,p+r,-245.050171703,False,False
624,l*r,-122.035017764,True,False
624,l*p,-68.4568035807,False,False
624,p*r,-324.423040134,False,False
624,l+r+p,-167.962490771,False,False
624,l+r*p,-242.392894374,False,False
624,l*r+p,-33.0161525464,True,False
624,l*p+r,-317.112966009,True,False
624,l*r*p,-68.6349176365,True,False
625,l,-136.637960063,False,False
625,p,-133.828316686,False,False
625,r,131.303137723,False,False
625,l+r,127.293124959,False,False
625,l+p,64.583751487,False,False
625,p+r,0.957670651763,True,False
625,l*r,-10.6439613329,True,False
625,l*p,-8.03490420069,True,False
625,p*r,152.430989307,False,False
625,l+r+p,139.248997443,False,False
625,l+r*p,-1.51303238104,True,False
625,l*r+p,80.268550573,False,False
625,l*p+r,-147.32881672,True,False
625,l*r*p,13.6784715838,False,False
626,l,-178.286918986,False,False
626,p,144.740949035,False,False
626,r,111.887560882,False,False
626,l+r,108.342000066,False,False
626,l+p,-163.765426071,False,False
626,p+r,60.1071513808,False,False
626,l*r,-19.3734378734,True,False
626,l*p,71.0503461082,False,False
626,p*r,-35.6951965398,False,False
626,l+r+p,-31.895241878,True,False
626,l+r*p,17.2844812911,False,False
626,l*r+p,-23.0569617088,True,False
626,l*p+r,-98.7534483791,True,False
626,l*r*p,-3.06733171036,True,False
627,l,-403.17377326,False,False
627,p,-106.913097769,True,False
627,r,-29565.5318655,False,False
627,l+r,-120.035870575,True,False
627,l+p,-398.678188018,False,False
627,p+r,-453.79159012,False,False
627,l*r,-167.370152585,False,False
627,l*p,-345.653364979,False,False
627,p*r,-248.998782324,False,False
627,l+r+p,-109.471314878,False,False
627,l+r*p,-139.121833483,True,False
627,l*r+p,-274.831563576,False,False
627,l*p+r,-378.715786868,False,False
627,l*r*p,-283.572137998,True,False
628,l,-141.211619263,False,False
628,p,136.461424124,False,False
628,r,117.086935903,False,False
628,l+r,113.685705641,False,False
628,l+p,-130.083351414,False,False
628,p+r,-16.4844412143,True,False
628,l*r,-71.7934508077,True,False
628,l*p,88.4121339862,False,False
628,p*r,76.9856912499,False,False
628,l+r+p,124.139992796,False,False
628,l+r*p,-35.1552379262,True,False
628,l*r+p,-10.5882648058,False,False
628,l*p+r,102.94392776,False,False
628,l*r*p,-71.7879429938,True,False
629,l,-136.724786156,False,False
629,p,193.070375578,False,False
629,r,-137.154938075,False,False
629,l+r,-118.069412283,False,False
629,l+p,-119.174130238,False,False
629,p+r,108.058999583,False,False
629,l*r,-135.083222381,False,False
629,l*p,6.35895610043,True,False
629,p*r,126.929296322,False,False
629,l+r+p,177.290408172,False,False
629,l+r*p,-53.4282423335,True,False
629,l*r+p,-136.440548252,False,False
629,l*p+r,-51.795286689,False,False
629,l*r*p,-135.073151851,False,False
630,l,-305.205841461,False,False
630,p,-303.693558369,True,False
630,r,-138.890347434,False,False
630,l+r,-139.840053206,False,False
630,l+p,-297.793657943,False,False
630,p+r,12.1835929905,False,False
630,l*r,-113.888557131,True,False
630,l*p,-87.449490725,True,False
630,p*r,-303.928631344,False,False
630,l+r+p,-324.266590251,True,False
630,l+r*p,-279.423249785,False,False
630,l*r+p,-27.196301361,False,False
630,l*p+r,-44.7366288288,True,False
630,l*r*p,-135.460710236,False,False
631,l,-148.226189464,False,False
631,p,-146.207877153,False,False
631,r,141.053906408,False,False
631,l+r,-10.1809789127,True,False
631,l+p,-132.794651091,False,False
