pid,composition,lml,white_added,second_exception
58,l*r*p,-0.653193029783,True,False
59,l,-596.01685758,False,False
59,p,-596.612853613,False,False
59,r,594.520284133,False,False
59,l+r,594.887275942,False,False
59,l+p,-580.791553584,False,False
59,p+r,564.145474944,False,False
59,l*r,-596.612843512,True,False
59,l*p,-281.430409658,True,False
59,p*r,519.90504022,False,False
59,l+r+p,-261.253744201,False,False
59,l+r*p,651.607805908,False,False
59,l*r+p,590.946097403,False,False
59,l*p+r,-1002.07873242,True,True
59,l*r*p,-596.612844215,True,False
60,l,-1244.78743822,False,False
60,p,-1244.90984061,True,False
60,r,76.6418206221,False,False
60,l+r,76.646426528,False,False
60,l+p,-1211.09853793,False,False
60,p+r,76.6418153518,False,False
60,l*r,-1234.55438733,False,False
60,l*p,-781.055626719,True,False
60,p*r,150.227274286,False,False
60,l+r+p,-647.445817993,False,False
60,l+r*p,139.871613522,False,False
60,l*r+p,82.3245306488,False,False
60,l*p+r,-101.475191095,True,False
60,l*r*p,159.579428614,False,False
61,l,-487.826869072,False,False
61,p,-111.205615151,False,False
61,r,727.61728843,False,False
61,l+r,741.872733692,False,False
61,l+p,-136.359514023,False,False
61,p+r,-110.988266163,False,False
61,l*r,-486.301970698,False,False
61,l*p,-259.155283627,False,False
61,p*r,639.377266867,False,False
61,l+r+p,743.382271586,False,False
61,l+r*p,791.82741945,False,False
61,l*r+p,-486.302000948,False,False
61,l*p+r,-1.89315689085,True,False
61,l*r*p,-486.30197281,False,False
62,l,-629.750699137,False,False
62,p,-630.893322625,True,False
62,r,189.685482426,False,False
62,l+r,189.407654663,False,False
62,l+p,-627.501349757,False,False
62,p+r,-629.869025582,False,False
62,l*r,-127.712268956,True,False
62,l*p,-629.124302334,False,False
62,p*r,221.877064154,False,False
62,l+r+p,-633.637205563,False,False
62,l+r*p,221.673422275,False,False
62,l*r+p,-562.520197876,True,False
62,l*p+r,-561.852643679,False,False
62,l*r*p,197.731671802,False,False
63,l,-1557.44628479,False,False
63,p,-1557.45350971,False,False
63,r,-1130.33682196,False,False
63,l+r,-1130.33684423,False,False
63,l+p,-2250.99124606,False,False
63,p+r,-1130.33682195,False,False
63,l*r,-1128.97927651,False,False
63,l*p,-1491.64130796,False,False
63,p*r,-1154.48312697,False,False
63,l+r+p,-1131.12997403,True,False
63,l+r*p,-1154.25708864,False,False
63,l*r+p,-1584.76574891,False,False
63,l*p+r,-1146.25257788,False,False
63,l*r*p,-1584.84758394,False,False
64,l,-698.535987187,False,False
64,p,-701.497409388,False,False
64,r,347.575950856,False,False
64,l+r,-83.9477690665,True,False
64,l+p,-659.614962168,False,False
64,p+r,-691.417985318,False,False
64,l*r,-100.489636118,True,False
64,l*p,-698.53598987,False,False
64,p*r,-77.9855465478,True,False
64,l+r+p,-353.80694025,False,False
64,l+r*p,-78.0512239542,True,False
64,l*r+p,-300.046285571,True,False
64,l*p+r,-232.274984206,True,False
64,l*r*p,-96.7851992076,True,False
65,l,-571.360050076,False,False
65,p,-575.156302118,False,False
65,r,601.76091249,False,False
65,l+r,660.056838131,False,False
65,l+p,11.2347455553,True,False
65,p+r,343.071339989,False,False
65,l*r,-575.156248733,False,False
65,l*p,-571.305878718,False,False
65,p*r,659.618912715,False,False
65,l+r+p,-511.906971104,False,False
65,l+r*p,17.3081201696,True,False
65,l*r+p,-192.370148161,False,False
65,l*p+r,-558.696667269,False,False
65,l*r*p,-575.1562483,False,False
66,l,-1191.3581022,False,False
66,p,-1190.40892343,False,False
66,r,81.4337376001,False,False
66,l+r,75.316277771,False,False
66,l+p,-1111.58990479,False,False
66,p+r,81.4350082546,False,False
66,l*r,45.4746167251,False,False
66,l*p,-213.940489993,True,False
66,p*r,134.265003687,False,False
66,l+r+p,80.7778410541,False,False
66,l+r*p,134.265217204,False,False
66,l*r+p,-559.023707711,False,False
66,l*p+r,-929.713443562,False,False
66,l*r*p,88.5294421049,False,False
67,l,-463.034580546,False,False
67,p,-461.381015069,False,False
67,r,515.455948545,False,False
67,l+r,514.346482352,False,False
67,l+p,-463.034513806,False,False
67,p+r,-221.183925464,False,False
67,l*r,-461.380985166,False,False
67,l*p,-311.327004175,False,False
67,p*r,547.343053088,False,False
67,l+r+p,-404.97993979,False,False
67,l+r*p,20.2457053639,True,False
67,l*r+p,-191.408794875,False,False
67,l*p+r,-334.856052367,False,False
67,l*r*p,-461.380987194,False,False
68,l,-693.205157126,False,False
68,p,-689.226516444,False,False
68,r,313.811260184,False,False
68,l+r,-51.0730008713,True,False
68,l+p,-391.509651485,False,False
68,p+r,-440.54576576,False,False
68,l*r,-67.0019001679,True,False
68,l*p,-725.150905953,False,False
68,p*r,348.767266102,False,False
68,l+r+p,313.431063723,False,False
68,l+r*p,-49.4459286846,True,False
68,l*r+p,-691.77345579,True,False
68,l*p+r,-537.963342938,False,False
68,l*r*p,-66.9804281979,True,False
69,l,-1047.58504273,False,False
69,p,-1053.85364727,False,False
69,r,317.256186411,False,False
69,l+r,317.256132969,False,False
69,l+p,-865.60960984,False,False
69,p+r,317.256128364,False,False
69,l*r,285.617625031,False,False
69,l*p,10.5729363859,True,False
69,p*r,318.818690448,False,False
69,l+r+p,27.6130105359,True,False
69,l+r*p,-44181.4492387,True,True
69,l*r+p,-467.940697894,False,False
69,l*p+r,-945.969712492,False,False
69,l*r*p,286.985694157,False,False
70,l,-497.121563256,False,False
70,p,-498.015414497,False,False
70,r,472.825902507,False,False
70,l+r,-6.86574489611,True,False
70,l+p,-467.285667481,False,False
70,p+r,-443.246300351,True,False
70,l*r,-498.015396268,False,False
70,l*p,-419.185072577,True,False
70,p*r,-6.48620033084,True,False
70,l+r+p,-409.972892933,False,False
70,l+r*p,518.037443218,False,False
70,l*r+p,-119.723132164,False,False
70,l*p+r,-431.964117086,False,False
70,l*r*p,-498.015393435,False,False
71,l,-199.208453963,False,False
71,p,103.895135876,True,False
71,r,1135.70096042,False,False
71,l+r,1135.6704122,False,False
71,l+p,707.16960781,False,False
71,p+r,1073.2992663,False,False
71,l*r,-203.038338014,False,False
71,l*p,870.771793572,False,False
71,p*r,103.212316092,True,False
71,l+r+p,1074.75245529,False,False
71,l+r*p,1137.23313866,False,False
71,l*r+p,95.4766950703,True,False
71,l*p+r,92.959854366,True,False
71,l*r*p,-203.038516234,False,False
72,l,-1151.86501211,False,False
72,p,-1162.58490308,False,False
72,r,350.29839156,False,False
72,l+r,350.298351218,False,False
72,l+p,-780.208848349,False,False
72,p+r,45.8789290428,True,False
72,l*r,20.96845581,True,False
72,l*p,-1151.87208406,False,False
72,p*r,353.046914232,False,False
72,l+r+p,-779.975459544,False,False
72,l+r*p,353.548843104,False,False
72,l*r+p,-531.835284594,False,False
72,l*p+r,-950.077165536,True,False
72,l*r*p,322.640858459,False,False
73,l,-554.888595652,False,False
73,p,-450.202548223,False,False
73,r,387.236530343,False,False
73,l+r,386.587623444,False,False
73,l+p,-554.888594957,False,False
73,p+r,387.23655904,False,False
73,l*r,-553.458325438,False,False
73,l*p,-553.458347959,False,False
73,p*r,418.400607266,False,False
73,l+r+p,386.587497286,False,False
73,l+r*p,424.162898811,False,False
73,l*r+p,-449.991013169,False,False
73,l*p+r,-41.9747694578,True,False
73,l*r*p,-553.458325532,False,False
74,l,-751.633227073,False,False
74,p,-750.896203289,False,False
74,r,272.536928401,False,False
74,l+r,264.551127673,False,False
74,l+p,-751.63329841,False,False
74,p+r,272.536925941,False,False
74,l*r,-107.700681722,True,False
74,l*p,-685.016888218,False,False
74,p*r,328.777957844,False,False
74,l+r+p,-750.92701042,False,False
74,l+r*p,317.956836989,False,False
74,l*r+p,-592.240387555,False,False
74,l*p+r,-711.482483395,False,False
74,l*r*p,268.590493589,False,False
75,l,-1695.42558025,False,False
75,p,-1695.40872054,False,False
75,r,-897.937671871,False,False
75,l+r,-897.937496381,True,False
75,l+p,-1695.402709,False,False
75,p+r,-16573588.2741,True,True
75,l*r,-916.51409811,False,False
75,l*p,-1519.44383944,True,False
75,p*r,-946.179741119,False,False
75,l+r+p,-897.93749622,True,False
75,l+r*p,-927.188801476,False,False
75,l*r+p,-943.047666964,False,False
75,l*p+r,-1521.65184777,False,False
75,l*r*p,-916.514099435,False,False
76,l,-678.210717649,False,False
76,p,13.213527195,False,False
76,r,340.790444992,False,False
76,l+r,341.503868089,False,False
76,l+p,-550.603891861,False,False
76,p+r,340.790362988,False,False
76,l*r,-34.3264017347,True,False
76,l*p,131.370952578,False,False
76,p*r,405.23170729,False,False
76,l+r+p,-521.848882257,False,False
76,l+r*p,-17.1504883944,True,False
76,l*r+p,-473.654905706,False,False
76,l*p+r,-21.4756623352,True,False
76,l*r*p,376.123627781,False,False
77,l,-660.65059321,False,False
77,p,-665.93296504,False,False
77,r,451.183158926,False,False
77,l+r,23.5263552201,True,False
77,l+p,-360.702102153,False,False
77,p+r,530.22713014,False,False
77,l*r,17.431004548,True,False
77,l*p,-660.652377789,False,False
77,p*r,597.813875494,False,False
77,l+r+p,19.2232783156,True,False
77,l+r*p,28.0260615452,True,False
77,l*r+p,500.308153959,False,False
77,l*p+r,-45.7577678811,True,False
77,l*r*p,589.32713855,False,False
78,l,-1311.61910075,False,False
78,p,-1311.64986798,False,False
78,r,-785.437806769,False,False
78,l+r,-785.438939044,False,False
78,l+p,-1297.96477817,False,False
78,p+r,-785.437806792,False,False
78,l*r,-1316.56079205,False,False
78,l*p,-787.37183363,True,False
78,p*r,-828.399298487,False,False
78,l+r+p,-1092.08316781,False,False
78,l+r*p,-866.614525229,False,False
78,l*r+p,-848.673400608,True,False
78,l*p+r,-922.088876215,False,False
78,l*r*p,-750.36616419,False,False
79,l,-546.785776239,False,False
79,p,-549.023740398,False,False
79,r,376.462710086,False,False
79,l+r,377.259915175,False,False
79,l+p,-499.188170668,False,False
79,p+r,376.462706729,False,False
79,l*r,-549.023725231,False,False
79,l*p,-546.580769852,False,False
79,p*r,-7.33705295084,True,False
79,l+r+p,-464.438429481,False,False
79,l+r*p,458.718258441,False,False
79,l*r+p,-549.02373992,False,False
79,l*p+r,5.3762906556,False,False
79,l*r*p,-549.023727285,False,False
80,l,-630.718767149,False,False
80,p,-629.652262342,False,False
80,r,207.844171396,False,False
80,l+r,207.399017894,False,False
80,l+p,-588.525443153,False,False
80,p+r,207.844134606,False,False
80,l*r,-90.116372256,True,False
80,l*p,-552.128062064,False,False
80,p*r,254.992930016,False,False
80,l+r+p,207.399004192,False,False
80,l+r*p,254.745624978,False,False
80,l*r+p,-570.943752514,False,False
80,l*p+r,-555.340173025,False,False
80,l*r*p,-1670.18232631,True,True
81,l,-1587.40601915,False,False
81,p,-1598.0916971,False,False
81,r,-504.394216501,False,False
81,l+r,-502.650535587,False,False
81,l+p,-1225.27298516,False,False
81,p+r,-886.863718506,False,False
81,l*r,-525.72618924,False,False
81,l*p,-2146.10122734,False,False
81,p*r,-601.119705332,False,False
81,l+r+p,-1090.27061867,False,False
81,l+r*p,-577.329568216,False,False
81,l*r+p,-525.632864011,False,False
81,l*p+r,-550.216968806,True,False
81,l*r*p,-1674.81449082,False,False
82,l,-588.369655085,False,False
82,p,-593.159281526,False,False
82,r,491.991944176,False,False
82,l+r,493.378449231,False,False
82,l+p,-438.925227651,False,False
82,p+r,17.7493753838,True,False
82,l*r,-593.159268212,False,False
82,l*p,-588.361268939,False,False
82,p*r,545.642201321,False,False
82,l+r+p,-354.906143666,False,False
82,l+r*p,551.134811533,False,False
82,l*r+p,-593.159349395,False,False
82,l*p+r,-517.316238297,False,False
82,l*r*p,-593.15927123,False,False
83,l,-282.762132672,False,False
83,p,-274.169632595,False,False
83,r,1053.31279208,False,False
83,l+r,1053.28772775,False,False
83,l+p,96.443258658,True,False
83,p+r,1006.61664885,False,False
83,l*r,-285.479087238,False,False
83,l*p,86.0542188225,True,False
83,p*r,96.7706144369,True,False
83,l+r+p,1030.33884264,False,False
83,l+r*p,1050.88030009,False,False
83,l*r+p,-274.325586715,False,False
83,l*p+r,694.310778199,False,False
83,l*r*p,-285.479177798,False,False
84,l,-1007.33079525,False,False
84,p,-1007.32731703,False,False
84,r,152.549442781,False,False
84,l+r,152.535523282,False,False
84,l+p,-1007.33079594,False,False
84,p+r,152.409627332,False,False
84,l*r,144.801852146,False,False
84,l*p,-786.820740617,False,False
84,p*r,231.038657295,False,False
84,l+r+p,141.436039744,False,False
84,l+r*p,219.750366535,False,False
84,l*r+p,144.801852278,False,False
84,l*p+r,-510.708567889,True,False
84,l*r*p,195.020175638,False,False
85,l,-596.153509519,False,False
85,p,-596.266546953,False,False
85,r,553.420355055,False,False
85,l+r,-3.44586344586,True,False
85,l+p,-586.9920918,False,False
85,p+r,553.420065991,False,False
85,l*r,548.803111265,False,False
85,l*p,-133.627559815,True,False
85,p*r,497.435345478,False,False
85,l+r+p,-453.870039539,False,False
85,l+r*p,606.994420644,False,False
85,l*r+p,-396.60302316,False,False
85,l*p+r,-101.25010978,True,False
85,l*r*p,-596.266538033,True,False
86,l,-829.988715891,False,False
86,p,-834.649767135,False,False
86,r,420.554112285,False,False
86,l+r,414.178454038,False,False
86,l+p,-765.75883002,False,False
86,p+r,420.55470499,False,False
86,l*r,-221.377871085,False,False
86,l*p,-829.990565315,False,False
86,p*r,451.567492304,False,False
86,l+r+p,414.433995814,False,False
86,l+r*p,391.020515545,False,False
86,l*r+p,-762.08010238,True,False
86,l*p+r,-35.7727604873,True,False
86,l*r*p,376.73170322,False,False
87,l,-1447.05697512,False,False
87,p,-1409.31103537,False,False
87,r,-463.20585699,False,False
87,l+r,-476.570947371,True,False
87,l+p,-1447.05701203,False,False
87,p+r,-476.570171272,True,False
87,l*r,-473.434735343,False,False
87,l*p,-4787.81707626,False,False
87,p*r,-569.818716736,False,False
87,l+r+p,-463.206760377,False,False
87,l+r*p,-573.214877531,False,False
87,l*r+p,-470.267326386,False,False
87,l*p+r,-595.265716917,True,False
87,l*r*p,-373.354056547,False,False
88,l,-619.477704797,False,False
88,p,-625.843765162,True,False
88,r,696.902673859,False,False
88,l+r,697.274010421,False,False
88,l+p,-398.839587218,False,False
88,p+r,696.900928092,False,False
88,l*r,684.354998508,False,False
88,l*p,-1934.30886403,True,True
88,p*r,39.0356536419,True,False
88,l+r+p,592.858326208,False,False
88,l+r*p,38.9442313549,True,False
88,l*r+p,641.584479393,False,False
88,l*p+r,-629.941883107,False,False
88,l*r*p,-625.843760464,True,False
89,l,-416.35501072,False,False
89,p,-423.879303725,False,False
89,r,944.575384367,False,False
89,l+r,945.590027021,False,False
89,l+p,890.393885389,False,False
89,p+r,923.806806759,False,False
89,l*r,-423.879160923,False,False
89,l*p,-483.998198363,True,True
89,p*r,969.972600156,False,False
89,l+r+p,84.7205698374,True,False
89,l+r*p,86.6125443552,True,False
89,l*r+p,551.732525427,False,False
89,l*p+r,66.7146174198,True,False
89,l*r*p,-423.879186297,False,False
90,l,-1222.27790539,False,False
90,p,-1222.28020653,False,False
90,r,-658.56336911,False,False
90,l+r,-658.565767694,False,False
90,l+p,-1227.9051149,False,False
90,p+r,-1005.7979701,False,False
90,l*r,-711.4125396,True,False
90,l*p,-1120.20952434,False,False
90,p*r,-695.733027598,False,False
90,l+r+p,-1009.55679513,False,False
90,l+r*p,-669.608824574,False,False
90,l*r+p,-711.44932856,False,False
90,l*p+r,-776.543501762,True,False
90,l*r*p,-711.412539623,False,False
91,l,-541.49831964,False,False
91,p,-535.889273411,False,False
91,r,436.367822846,False,False
91,l+r,435.844245232,False,False
91,l+p,-540.88486946,False,False
91,p+r,436.367821069,False,False
91,l*r,-540.201123005,False,False
91,l*p,-441.814659537,False,False
91,p*r,-43.0470979143,True,False
91,l+r+p,435.844232166,False,False
91,l+r*p,467.05688908,False,False
91,l*r+p,-540.201136834,False,False
91,l*p+r,394.751365449,False,False
91,l*r*p,-540.201121402,False,False
92,l,-693.661332892,False,False
92,p,-683.223556154,False,False
92,r,172.131937597,False,False
92,l+r,-116.35139361,True,False
92,l+p,-693.661319546,False,False
92,p+r,-387.898639069,False,False
92,l*r,132.345798048,False,False
92,l*p,-649.259627191,False,False
92,p*r,222.726218367,False,False
92,l+r+p,171.914317956,False,False
92,l+r*p,-111.499612733,True,False
92,l*r+p,-612.901057436,False,False
92,l*p+r,-542.666384779,False,False
92,l*r*p,-138.456265389,True,False
93,l,-1461.10776713,False,False
93,p,-1461.10532603,False,False
93,r,-195.583685542,False,False
93,l+r,-251.52073166,True,False
93,l+p,-1461.10777093,False,False
93,p+r,-195.583687591,False,False
93,l*r,-206.958348037,False,False
93,l*p,-1273.13142761,False,False
93,p*r,-606.639005918,False,False
93,l+r+p,-195.584062849,False,False
93,l+r*p,-578.046080711,False,False
93,l*r+p,-206.958327468,False,False
93,l*p+r,-1950248.10155,True,True
93,l*r*p,-225.806425231,True,False
94,l,-522.253940397,False,False
94,p,-520.571239945,False,False
94,r,254.556869382,False,False
94,l+r,253.571905511,False,False
94,l+p,-522.253940654,False,False
94,p+r,-508.588801164,False,False
94,l*r,-520.571225427,False,False
94,l*p,-520.571237954,True,False
94,p*r,312.824012671,False,False
94,l+r+p,253.572297761,False,False
94,l+r*p,312.272153725,False,False
94,l*r+p,-402.425085051,False,False
94,l*p+r,-445.820349086,False,False
94,l*r*p,-520.57122352,False,False
95,l,-509.680058784,False,False
95,p,-510.192853647,False,False
95,r,549.176996255,False,False
95,l+r,548.765008902,False,False
95,l+p,-447.885602671,False,False
95,p+r,-6.49453362797,True,False
95,l*r,-510.192846192,False,False
95,l*p,-54.6225480355,True,False
95,p*r,-6.49453273076,True,False
95,l+r+p,-305.990622907,False,False
95,l+r*p,569.274189384,False,False
95,l*r+p,-459.116643947,False,False
95,l*p+r,-418.575111631,False,False
95,l*r*p,-510.192834899,False,False
96,l,-1015.09683806,False,False
96,p,-1025.51331687,False,False
96,r,432.449425007,False,False
96,l+r,433.729605571,False,False
96,l+p,-448.992609866,False,False
96,p+r,-1025.63306191,False,False
96,l*r,-16.2043386436,True,False
96,l*p,-1015.10378529,True,False
96,p*r,519.088742735,False,False
96,l+r+p,2.78434612071,True,False
96,l+r*p,495.484383603,False,False
96,l*r+p,391.059513741,False,False
