cid,kernel,lml,white_added,second_exception
58,l+r+p,509.046507515,False,False
58,l+r*p,625.945958055,False,False
58,l*r+p,18.6422474285,True,False
58,l*p+r,-745.992150076,False,False
58,l*r*p,-120.940237364,True,False
59,l,1667.32614639,False,False
59,p,1674.04951139,False,False
59,r,1579.82808351,False,False
59,l+r,1665.22364087,False,False
59,l+p,1651.286373,False,False
59,p+r,1673.62387275,False,False
59,l*r,1611.70256494,False,False
59,l*p,-273.651556964,True,True
59,p*r,1676.86854879,False,False
59,l+r+p,1568.86972286,False,False
59,l+r*p,1667.32600952,False,False
59,l*r+p,1602.23853271,False,False
59,l*p+r,1672.1022633,False,False
59,l*r*p,1676.86859162,False,False
60,l,-1744.34423852,False,False
60,p,-1776.73998655,False,False
60,r,448.795606053,False,False
60,l+r,443.596736571,False,False
60,l+p,-1388.96145213,False,False
60,p+r,448.795543165,False,False
60,l*r,-2325.96762058,True,True
60,l*p,-1762.82371688,False,False
60,p*r,-833.061034408,False,False
60,l+r+p,-1388.284379,False,False
60,l+r*p,-814.608327462,False,False
60,l*r+p,-78.5577190158,True,False
60,l*p+r,448.645216357,False,False
60,l*r*p,-2325.96762058,True,True
61,l,-695.437249286,False,False
61,p,-533.556862164,False,False
61,r,636.370863478,False,False
61,l+r,635.681217854,False,False
61,l+p,-485.715857935,False,False
61,p+r,636.370864317,False,False
61,l*r,-696.441060526,False,False
61,l*p,-695.081165855,False,False
61,p*r,28.173740853,True,False
61,l+r+p,-441.423923345,False,False
61,l+r*p,25.1114480999,True,False
61,l*r+p,-696.441078511,False,False
61,l*p+r,260.563518508,False,False
61,l*r*p,-696.441061102,False,False
62,l,-775.866077704,False,False
62,p,-774.542663098,False,False
62,r,613.015675698,False,False
62,l+r,749.988969869,False,False
62,l+p,-338.411792239,False,False
62,p+r,-773.227300935,False,False
62,l*r,1.52955538283,True,False
62,l*p,-561.636955351,False,False
62,p*r,796.524210921,False,False
62,l+r+p,579.969500756,False,False
62,l+r*p,75.3095687857,True,False
62,l*r+p,-774.542662993,False,False
62,l*p+r,750.453277989,False,False
62,l*r*p,584.310158135,False,False
63,l,-1926.13146777,False,False
63,p,-1946.43391362,False,False
63,r,-735.42551848,False,False
63,l+r,-735.42045611,False,False
63,l+p,-1812.2058597,True,False
63,p+r,-735.425517491,False,False
63,l*r,-979.009613556,True,False
63,l*p,-1931.97514877,True,False
63,p*r,-723.576975215,False,False
63,l+r+p,-708.097024918,True,False
63,l+r*p,-772.187288389,False,False
63,l*r+p,-2432.76545314,False,False
63,l*p+r,-1189.59331293,True,False
63,l*r*p,-909.270085408,True,False
64,l,-1030.37277509,False,False
64,p,-1053.21398733,False,False
64,r,920.232700784,False,False
64,l+r,907.503205317,False,False
64,l+p,851.262334139,False,False
64,p+r,109.884314374,True,False
64,l*r,12.4811241896,True,False
64,l*p,-645.726495019,True,False
64,p*r,111.33209128,True,False
64,l+r+p,1101.12201278,False,False
64,l+r*p,861.963043047,False,False
64,l*r+p,-887.058536275,False,False
64,l*p+r,-639.764989196,True,False
64,l*r*p,12.684466021,True,False
65,l,-485.769488567,False,False
65,p,-520.595976134,False,False
65,r,1535.10731476,False,False
65,l+r,1537.56817693,False,False
65,l+p,1536.48437135,False,False
65,p+r,1488.89634821,False,False
65,l*r,-520.595896153,False,False
65,l*p,66.3384535672,True,False
65,p*r,1529.14324872,False,False
65,l+r+p,1450.92097879,False,False
65,l+r*p,1514.65796051,False,False
65,l*r+p,1498.55815762,False,False
65,l*p+r,67.6431947133,True,False
65,l*r*p,-520.595906606,False,False
66,l,-1562.41034868,False,False
66,p,-1593.29166517,False,False
66,r,642.149514309,False,False
66,l+r,646.691325349,False,False
66,l+p,652.749043066,False,False
66,p+r,644.505242241,False,False
66,l*r,-154.989127536,True,False
66,l*p,-1261.01902403,True,False
66,p*r,703.619161266,False,False
66,l+r+p,58.022956578,True,False
66,l+r*p,694.829213656,False,False
66,l*r+p,-741.574866944,False,False
66,l*p+r,648.495422427,False,False
66,l*r*p,-2051.94785668,True,True
67,l,-1084.21014833,False,False
67,p,-1083.76464348,False,False
67,r,391.896899854,False,False
67,l+r,384.915491692,False,False
67,l+p,-1086.48823906,False,False
67,p+r,-585.912860913,False,False
67,l*r,-74.758094614,True,False
67,l*p,-890.487133282,False,False
67,p*r,428.611340113,False,False
67,l+r+p,-1091.17868312,False,False
67,l+r*p,428.607067271,False,False
67,l*r+p,-1083.76463783,False,False
67,l*p+r,391.896873681,False,False
67,l*r*p,-71.0534844462,True,False
68,l,-1067.9788118,False,False
68,p,-1067.52242633,False,False
68,r,202.624015934,False,False
68,l+r,195.164544898,False,False
68,l+p,-1067.97881414,False,False
68,p+r,-105.310397675,True,False
68,l*r,-224.657559456,True,False
68,l*p,-936.706356474,False,False
68,p*r,261.0586268,False,False
68,l+r+p,-117.995477869,True,False
68,l+r*p,261.024369453,False,False
68,l*r+p,-1067.52242358,False,False
68,l*p+r,-1082.09174013,True,False
68,l*r*p,60.6815335934,False,False
69,l,-1787.66621936,False,False
69,p,-1822.50297927,False,False
69,r,248.134561609,False,False
69,l+r,256.420459088,False,False
69,l+p,245.71867965,False,False
69,p+r,-1276.26966545,False,False
69,l*r,-2257.99689984,True,True
69,l*p,-1837.73153222,True,False
69,p*r,-652.859959562,False,False
69,l+r+p,261.312635473,False,False
69,l+r*p,-618.630496783,False,False
69,l*r+p,-1015.7471325,True,False
69,l*p+r,119.749567617,True,False
69,l*r*p,-2257.99689984,True,True
70,l,-1139.46759962,False,False
70,p,-1139.13475949,False,False
70,r,356.63258668,False,False
70,l+r,356.621211624,False,False
70,l+p,-1139.46853345,True,False
70,p+r,359.230704343,False,False
70,l*r,-105.889180896,True,False
70,l*p,-1139.13475702,False,False
70,p*r,356.632586782,False,False
70,l+r+p,365.4172656,False,False
70,l+r*p,360.710620189,False,False
70,l*r+p,-1142.3338276,False,False
70,l*p+r,6.38754343607,True,False
70,l*r*p,-2034.35005451,True,True
71,l,-394.796538283,False,False
71,p,-408.038583247,True,False
71,r,1591.40272354,False,False
71,l+r,1598.24605416,False,False
71,l+p,1594.47346103,False,False
71,p+r,1506.13921526,False,False
71,l*r,-429.49263826,False,False
71,l*p,82.6264130052,True,False
71,p*r,1590.13132,False,False
71,l+r+p,1526.52615033,False,False
71,l+r*p,144.108761521,True,False
71,l*r+p,1540.37913088,False,False
71,l*p+r,82.6240520411,True,False
71,l*r*p,-429.492674599,False,False
72,l,-1691.0782887,False,False
72,p,-1726.38925596,False,False
72,r,341.516977403,False,False
72,l+r,130.329805456,True,False
72,l+p,339.602383681,False,False
72,p+r,339.657485336,False,False
72,l*r,-2146.19609689,True,True
72,l*p,-1691.07828872,False,False
72,p*r,328.738205609,False,False
72,l+r+p,345.327375952,False,False
72,l+r*p,340.616568356,False,False
72,l*r+p,103.377802466,True,False
72,l*p+r,340.537062114,False,False
72,l*r*p,-2146.19609689,True,True
73,l,-1104.89174559,False,False
73,p,-1105.05448006,False,False
73,r,200.375374608,False,False
73,l+r,-119.370721348,True,False
73,l+p,-1104.89175371,False,False
73,p+r,-119.44928176,True,False
73,l*r,-211.575027187,True,False
73,l*p,-1104.48863352,False,False
73,p*r,272.324155362,False,False
73,l+r+p,-819.121501737,False,False
73,l+r*p,-98.4820190087,True,False
73,l*r+p,-1104.48863373,False,False
73,l*p+r,-933.369565457,False,False
73,l*r*p,88.3117938987,False,False
74,l,-1368.054411,False,False
74,p,-2212.07326011,False,False
74,r,-82.1693485143,False,False
74,l+r,-244.425735306,True,False
74,l+p,-1368.05441123,False,False
74,p+r,-1367.98499267,False,False
74,l*r,-368.004083715,True,False
74,l*p,-1150.96979742,False,False
74,p*r,9.47126398195,False,False
74,l+r+p,-981.093441681,False,False
74,l+r*p,28.0802104619,False,False
74,l*r+p,-838.474425499,False,False
74,l*p+r,-1150.9892723,False,False
74,l*r*p,-324.817112016,True,False
75,l,-2380.04375749,False,False
75,p,-2411.91881764,False,False
75,r,-1569.1407672,False,False
75,l+r,-1567.4886726,True,False
75,l+p,-2101.93951032,False,False
75,p+r,-1569.14076723,False,False
75,l*r,-1671.49491172,False,False
75,l*p,-185059348.092,True,True
75,p*r,-1711.28759808,False,False
75,l+r+p,-1553.44971581,True,False
75,l+r*p,-1701.99167204,False,False
75,l*r+p,-2271.61397182,False,False
75,l*p+r,-545945.471942,False,False
75,l*r*p,-2077.81962285,False,False
76,l,-1012.58644256,False,False
76,p,-1027.08639765,False,False
76,r,-60.2826833545,False,False
76,l+r,-175.611020305,True,False
76,l+p,-942.637447635,False,False
76,p+r,-60.2826938531,False,False
76,l*r,-309.746739881,True,False
76,l*p,-977.55033766,False,False
76,p*r,36.1067019303,False,False
76,l+r+p,-39.3069494599,False,False
76,l+r*p,-147.614146415,True,False
76,l*r+p,-176.258989445,True,False
76,l*p+r,-727.657778737,False,False
76,l*r*p,-2033.86366747,True,True
77,l,-513.029683705,False,False
77,p,-546.775121869,False,False
77,r,1499.10002172,False,False
77,l+r,1500.46350159,False,False
77,l+p,138.549780609,True,False
77,p+r,1431.41975741,False,False
77,l*r,-546.775062363,False,False
77,l*p,-513.042426942,False,False
77,p*r,1516.57238743,False,False
77,l+r+p,1263.75447391,False,False
77,l+r*p,120.902954792,True,False
77,l*r+p,-514.231555605,False,False
77,l*p+r,37.6849779709,True,False
77,l*r*p,-546.775068873,False,False
78,l,-1503.25798864,False,False
78,p,-1511.49825129,False,False
78,r,616.284838039,False,False
78,l+r,41.450360714,True,False
78,l+p,-1107.06735544,True,False
78,p+r,614.730092998,False,False
78,l*r,-2068.25812128,True,True
78,l*p,-352932.718968,True,True
78,p*r,576.880463681,False,False
78,l+r+p,656.17932443,False,False
78,l+r*p,-330.029881306,False,False
78,l*r+p,-2068.04553072,True,True
78,l*p+r,619.103020353,False,False
78,l*r*p,-1331.55306851,False,False
79,l,-882.501286859,False,False
79,p,-882.441933199,False,False
79,r,416.750045521,False,False
79,l+r,-16.1469796216,True,False
79,l+p,-881.518946823,False,False
79,p+r,416.750041767,False,False
79,l*r,280.94047151,False,False
79,l*p,-882.441920934,False,False
79,p*r,486.754865464,False,False
79,l+r+p,412.49357759,False,False
79,l+r*p,486.548245086,False,False
79,l*r+p,280.940461366,False,False
79,l*p+r,-704.811332336,False,False
79,l*r*p,-60.0384483978,True,False
80,l,30.1644764654,False,False
80,p,11.6321296162,False,False
80,r,1486.31884609,False,False
80,l+r,1485.41234689,False,False
80,l+p,140.770536991,True,False
80,p+r,865.172543618,False,False
80,l*r,11.6343089075,False,False
80,l*p,137.386499566,True,False
80,p*r,147.78578535,True,False
80,l+r+p,145.643948039,True,False
80,l+r*p,29.6867567143,True,False
80,l*r+p,1428.16652751,False,False
80,l*p+r,1088.89403764,False,False
80,l*r*p,11.6347211959,False,False
81,l,-2328.14226381,False,False
81,p,-2354.42371333,False,False
81,r,-1482.35461204,False,False
81,l+r,-1482.35449318,False,False
81,l+p,-2021.06845314,False,False
81,p+r,-1482.35461228,False,False
81,l*r,-1578.1056495,True,False
81,l*p,-2741.13622185,False,False
81,p*r,-1599.85757055,False,False
81,l+r+p,-7486917.22067,True,True
81,l+r*p,-1603.50520705,False,False
81,l*r+p,-1858.96270729,False,False
81,l*p+r,-4623.13881241,False,False
81,l*r*p,-1971.67844799,True,False
82,l,-661.435947139,False,False
82,p,-688.926481528,False,False
82,r,1009.90252319,False,False
82,l+r,85.9432391454,True,False
82,l+p,26.9484297012,False,False
82,p+r,1009.91681006,False,False
82,l*r,-688.926455623,False,False
82,l*p,-661.436031367,True,False
82,p*r,57.5412654823,True,False
82,l+r+p,991.704789597,False,False
82,l+r*p,1095.19542586,False,False
82,l*r+p,-688.92647418,False,False
82,l*p+r,85.2089163266,True,False
82,l*r*p,-688.926463089,False,False
83,l,-298.327450543,False,False
83,p,1548.06234229,False,False
83,r,1543.50890683,False,False
83,l+r,1545.27582224,False,False
83,l+p,141.124793116,True,False
83,p+r,1465.45467608,False,False
83,l*r,-330.895699837,False,False
83,l*p,87.9309003355,True,False
83,p*r,1556.04068205,False,False
83,l+r+p,1459.50263645,False,False
83,l+r*p,142.059187471,True,False
83,l*r+p,1492.86684922,False,False
83,l*p+r,87.9285246439,True,False
83,l*r*p,-330.895729512,False,False
84,l,-1500.21029794,False,False
84,p,-1534.87910254,False,False
84,r,725.479928661,False,False
84,l+r,730.071187162,False,False
84,l+p,-785.421848826,False,False
84,p+r,718.655656029,False,False
84,l*r,-181.349229766,True,False
84,l*p,-1534.86924584,False,False
84,p*r,-231150.162946,True,True
84,l+r+p,-617.948695127,True,False
84,l+r*p,-38.2649216974,False,False
84,l*r+p,-658.274184082,True,False
84,l*p+r,-177074.084212,True,True
84,l*r*p,-325.321073646,False,False
85,l,-718.574968428,False,False
85,p,1283.36841204,False,False
85,r,1080.37517899,False,False
85,l+r,145.919289108,True,False
85,l+p,1081.72866472,False,False
85,p+r,145.880126391,True,False
85,l*r,-753.411725773,True,False
85,l*p,-718.588741486,True,False
85,p*r,135.014358767,True,False
85,l+r+p,1312.40661797,False,False
85,l+r*p,134.594932904,True,False
85,l*r+p,1186.52846942,False,False
85,l*p+r,-566.611752763,False,False
85,l*r*p,-753.41172721,False,False
86,l,-711.726525478,False,False
86,p,-746.563297314,False,False
86,r,1002.60408026,False,False
86,l+r,1083.98390244,False,False
86,l+p,1097.76493621,False,False
86,p+r,1059.09479213,False,False
86,l*r,-746.563281868,False,False
86,l*p,-1509.18181107,True,True
86,p*r,138.384962449,True,False
86,l+r+p,1309.19846875,False,False
86,l+r*p,145.691098346,True,False
86,l*r+p,-746.563316769,True,False
86,l*p+r,149.371014673,True,False
86,l*r*p,-746.563283377,False,False
87,l,-2591.06765896,False,False
87,p,-262434.597354,False,False
87,r,-167.806719631,False,False
87,l+r,-160.352379496,False,False
87,l+p,-157.54447737,False,False
87,p+r,-1631.45304998,False,False
87,l*r,-6337.47805103,True,True
87,l*p,-2201.22982185,False,False
87,p*r,-295.253346749,True,False
87,l+r+p,-172.266227905,False,False
87,l+r*p,-859.466774004,False,False
87,l*r+p,-6310.1837341,True,True
87,l*p+r,-2065.08258086,False,False
87,l*r*p,-6337.47805103,True,True
88,l,-602.21320446,False,False
88,p,-620.552933821,False,False
88,r,1419.32663675,False,False
88,l+r,1419.59432915,False,False
88,l+p,1420.28301025,False,False
88,p+r,1419.48051881,False,False
88,l*r,-637.049961006,False,False
88,l*p,-437.788167133,False,False
88,p*r,147.119749073,True,False
88,l+r+p,1412.98845709,False,False
88,l+r*p,1384.24348342,False,False
88,l*r+p,-614.492077653,True,False
88,l*p+r,31.4351959109,True,False
88,l*r*p,-637.049964306,False,False
89,l,-201.43785879,False,False
89,p,-235.60282529,False,False
89,r,1637.17735505,False,False
89,l+r,152.909371598,True,False
89,l+p,153.026234916,True,False
89,p+r,1526.18574037,False,False
89,l*r,-235.602272638,False,False
89,l*p,-25.2374630894,False,False
89,p*r,138.338517916,True,False
89,l+r+p,1643.95573588,False,False
89,l+r*p,139.809711216,True,False
89,l*r+p,1567.60021631,False,False
89,l*p+r,106.499868665,True,False
89,l*r*p,-235.60238024,False,False
90,l,-1268.50785129,False,False
90,p,-1303.34461135,False,False
90,r,772.718952746,False,False
90,l+r,770.658723265,False,False
90,l+p,779.346892037,False,False
90,p+r,139.285530684,True,False
90,l*r,-1303.34461043,False,False
90,l*p,-1268.53362206,False,False
90,p*r,129.676096963,True,False
90,l+r+p,778.816840459,False,False
90,l+r*p,127.032680945,True,False
90,l*r+p,-118.365518107,True,False
90,l*p+r,139.012475008,True,False
90,l*r*p,-1303.34461113,False,False
91,l,-731.793089317,False,False
91,p,-730.341583791,False,False
91,r,1003.1613157,False,False
91,l+r,1002.97035314,False,False
91,l+p,-731.793091171,False,False
91,p+r,-146.553646698,False,False
91,l*r,-730.341567084,False,False
91,l*p,-574.194965926,False,False
91,p*r,79.7048619034,True,False
91,l+r+p,1002.97036241,False,False
91,l+r*p,61.7114537192,True,False
91,l*r+p,-730.341590947,False,False
91,l*p+r,1003.16126607,False,False
91,l*r*p,-730.34156646,False,False
92,l,366.550002869,False,False
92,p,1654.36431249,False,False
92,r,1655.84148213,False,False
92,l+r,1634.03232364,False,False
92,l+p,1654.96888918,False,False
92,p+r,1558.7679143,False,False
92,l*r,334.371693549,False,False
92,l*p,144.349203309,True,False
92,p*r,334.368059333,False,False
92,l+r+p,1555.3130353,False,False
92,l+r*p,366.550018082,False,False
92,l*r+p,1590.20890995,False,False
92,l*p+r,144.689046764,True,False
92,l*r*p,334.368051092,False,False
93,l,-726.161630355,False,False
93,p,-760.998401117,False,False
93,r,1029.58274018,False,False
93,l+r,145.837042532,True,False
93,l+p,1053.61941456,False,False
93,p+r,-1277.73694392,True,True
93,l*r,21.1223681413,True,False
93,l*p,-531.692060094,True,False
93,p*r,1278.65546536,False,False
93,l+r+p,1305.59359133,False,False
93,l+r*p,1292.56913275,False,False
93,l*r+p,1242.52373488,False,False
93,l*p+r,145.800448077,True,False
93,l*r*p,-760.998389221,False,False
94,l,-928.467835707,False,False
94,p,-931.523365597,False,False
94,r,-59.8859704148,False,False
94,l+r,-60.152876092,False,False
94,l+p,-531.155202025,False,False
94,p+r,-59.8859713724,False,False
94,l*r,-2033.73721822,True,True
94,l*p,-817.470071721,False,False
94,p*r,25.3931938144,False,False
94,l+r+p,-447.861454063,False,False
94,l+r*p,-143.469400506,True,False
94,l*r+p,-924.250193398,False,False
94,l*p+r,-804.791558447,False,False
94,l*r*p,-207.968339312,True,False
95,l,-155.348346009,False,False
95,p,-189.363510477,False,False
95,r,1639.72705259,False,False
95,l+r,1645.26307138,False,False
95,l+p,153.363998644,True,False
95,p+r,-169.828537744,False,False
95,l*r,-189.362757746,False,False
95,l*p,115.398405019,True,False
95,p*r,-189.362845887,True,False
95,l+r+p,1555.75292391,False,False
95,l+r*p,1627.79791496,False,False
95,l*r+p,-184.936099537,False,False
95,l*p+r,515.197791677,False,False
95,l*r*p,-189.362892557,False,False
96,l,-1519.1628202,False,False
96,p,-1553.46417249,False,False
96,r,288.73075724,False,False
96,l+r,283.396333004,False,False
96,l+p,-933.705295814,True,False
96,p+r,288.730764619,False,False
96,l*r,-2081.76526591,True,True
96,l*p,-1519.16280373,True,False
96,p*r,288.999833483,False,False
96,l+r+p,16.9394928094,True,False
96,l+r*p,285.867702033,False,False
96,l*r+p,-561.173201309,False,False
96,l*p+r,-1459.06117015,False,False
96,l*r*p,-274.593909088,True,False
97,l,-931.167440669,False,False
97,p,-930.847154061,False,False
97,r,155.634399144,False,False
97,l+r,437.735679509,False,False
