cid,composition,white_added,second_exception 
287,l,False,False
287,p,False,False
287,r,False,False
287,l+p,True,True
287,l+r,False,False
287,p+r,False,False
287,l*r,True,False
287,l*p,True,True
287,p*r,True,True
287,l+r+p,False,False
287,l+r*p,False,False
287,l*r+p,False,False
287,l*p+r,True,True
287,l*r*p,True,True
288,l,False,False
288,p,True,False
288,r,False,False
288,l+p,False,False
288,l+r,True,False
288,p+r,False,False
288,l*r,True,True
288,l*p,False,False
288,p*r,False,False
288,l+r+p,False,False
288,l+r*p,True,False
288,l*r+p,False,False
288,l*p+r,False,False
288,l*r*p,True,True
289,l,False,False
289,p,False,False
289,r,False,False
289,l+p,False,False
289,l+r,False,False
289,p+r,False,False
289,l*r,True,False
289,l*p,False,False
289,p*r,False,False
289,l+r+p,False,False
289,l+r*p,False,False
289,l*r+p,True,False
289,l*p+r,False,False
289,l*r*p,True,False
290,l,False,False
290,p,False,False
290,r,False,False
290,l+p,True,False
290,l+r,True,False
290,p+r,False,False
290,l*r,True,False
290,l*p,False,False
290,p*r,False,False
290,l+r+p,False,False
290,l+r*p,True,False
290,l*r+p,False,False
290,l*p+r,True,False
290,l*r*p,True,False
291,l,False,False
291,p,False,False
291,r,False,False
291,l+p,False,False
291,l+r,False,False
291,p+r,False,False
291,l*r,False,False
291,l*p,False,False
291,p*r,False,False
291,l+r+p,False,False
291,l+r*p,False,False
291,l*r+p,False,False
291,l*p+r,True,False
291,l*r*p,False,False
292,l,False,False
292,p,False,False
292,r,False,False
292,l+p,False,False
292,l+r,False,False
292,p+r,False,False
292,l*r,True,False
292,l*p,True,True
292,p*r,False,False
292,l+r+p,False,False
292,l+r*p,False,False
292,l*r+p,False,False
292,l*p+r,True,False
292,l*r*p,True,False
293,l,False,False
293,p,False,False
293,r,False,False
293,l+p,False,False
293,l+r,True,False
293,p+r,False,False
293,l*r,True,False
293,l*p,True,True
293,p*r,False,False
293,l+r+p,False,False
293,l+r*p,False,False
293,l*r+p,True,False
293,l*p+r,False,False
293,l*r*p,False,False
294,l,False,False
294,p,True,False
294,r,False,False
294,l+p,False,False
294,l+r,True,False
294,p+r,False,False
294,l*r,False,False
294,l*p,False,False
294,p*r,False,False
294,l+r+p,False,False
294,l+r*p,False,False
294,l*r+p,False,False
294,l*p+r,False,False
294,l*r*p,True,False
295,l,False,False
295,p,False,False
295,r,False,False
295,l+p,False,False
295,l+r,False,False
295,p+r,False,False
295,l*r,False,False
295,l*p,False,False
295,p*r,False,False
295,l+r+p,False,False
295,l+r*p,False,False
295,l*r+p,False,False
295,l*p+r,False,False
295,l*r*p,True,True
296,l,False,False
296,p,False,False
296,r,False,False
296,l+p,False,False
296,l+r,True,False
296,p+r,False,False
296,l*r,True,False
296,l*p,True,False
296,p*r,False,False
296,l+r+p,False,False
296,l+r*p,False,False
296,l*r+p,False,False
296,l*p+r,False,False
296,l*r*p,True,False
297,l,False,False
297,p,False,False
297,r,True,False
297,l+p,False,False
297,l+r,True,False
297,p+r,False,False
297,l*r,False,False
297,l*p,False,False
297,p*r,False,False
297,l+r+p,False,False
297,l+r*p,False,False
297,l*r+p,False,False
297,l*p+r,False,False
297,l*r*p,False,False
298,l,False,False
298,p,False,False
298,r,False,False
298,l+p,False,False
298,l+r,False,False
298,p+r,False,False
298,l*r,True,False
298,l*p,False,False
298,p*r,False,False
298,l+r+p,True,False
298,l+r*p,False,False
298,l*r+p,False,False
298,l*p+r,True,False
298,l*r*p,True,False
299,l,False,False
299,p,False,False
299,r,False,False
299,l+p,False,False
299,l+r,False,False
299,p+r,False,False
299,l*r,True,False
299,l*p,True,True
299,p*r,True,False
299,l+r+p,True,False
299,l+r*p,True,False
299,l*r+p,True,False
299,l*p+r,True,False
299,l*r*p,True,False
300,l,False,False
300,p,False,False
300,r,False,False
300,l+p,False,False
300,l+r,True,False
300,p+r,False,False
300,l*r,False,False
300,l*p,False,False
300,p*r,False,False
300,l+r+p,False,False
300,l+r*p,False,False
300,l*r+p,True,False
300,l*p+r,True,False
300,l*r*p,False,False
301,l,False,False
301,p,False,False
301,r,False,False
301,l+p,False,False
301,l+r,False,False
301,p+r,False,False
301,l*r,False,False
301,l*p,False,False
301,p*r,False,False
301,l+r+p,False,False
301,l+r*p,False,False
301,l*r+p,True,False
301,l*p+r,False,False
301,l*r*p,True,False
302,l,False,False
302,p,False,False
302,r,False,False
302,l+p,False,False
302,l+r,False,False
302,p+r,False,False
302,l*r,True,False
302,l*p,True,False
302,p*r,False,False
302,l+r+p,False,False
302,l+r*p,False,False
302,l*r+p,False,False
302,l*p+r,True,False
302,l*r*p,False,False
303,l,False,False
303,p,False,False
303,r,False,False
303,l+p,True,True
303,l+r,True,False
303,p+r,True,False
303,l*r,False,False
303,l*p,False,False
303,p*r,False,False
303,l+r+p,False,False
303,l+r*p,False,False
303,l*r+p,False,False
303,l*p+r,False,False
303,l*r*p,False,False
304,l,False,False
304,p,False,False
304,r,False,False
304,l+p,False,False
304,l+r,False,False
304,p+r,False,False
304,l*r,True,False
304,l*p,False,False
304,p*r,False,False
304,l+r+p,False,False
304,l+r*p,False,False
304,l*r+p,False,False
304,l*p+r,True,False
304,l*r*p,False,False
305,l,False,False
305,p,False,False
305,r,False,False
305,l+p,False,False
305,l+r,False,False
305,p+r,False,False
305,l*r,True,False
305,l*p,True,False
305,p*r,True,False
305,l+r+p,False,False
305,l+r*p,False,False
305,l*r+p,False,False
305,l*p+r,True,False
305,l*r*p,True,False
306,l,False,False
306,p,False,False
306,r,False,False
306,l+p,False,False
306,l+r,False,False
306,p+r,False,False
306,l*r,True,False
306,l*p,False,False
306,p*r,False,False
306,l+r+p,False,False
306,l+r*p,False,False
306,l*r+p,False,False
306,l*p+r,False,False
306,l*r*p,False,False
307,l,False,False
307,p,False,False
307,r,False,False
307,l+p,False,False
307,l+r,True,False
307,p+r,False,False
307,l*r,False,False
307,l*p,False,False
307,p*r,False,False
307,l+r+p,False,False
307,l+r*p,False,False
307,l*r+p,False,False
307,l*p+r,False,False
307,l*r*p,False,False
308,l,False,False
308,p,False,False
308,r,False,False
308,l+p,False,False
308,l+r,True,False
308,p+r,False,False
308,l*r,False,False
308,l*p,False,False
308,p*r,False,False
308,l+r+p,True,False
308,l+r*p,False,False
308,l*r+p,False,False
308,l*p+r,False,False
308,l*r*p,False,False
309,l,False,False
309,p,False,False
309,r,False,False
309,l+p,True,False
309,l+r,True,False
309,p+r,False,False
309,l*r,True,True
309,l*p,True,False
309,p*r,False,False
309,l+r+p,True,False
309,l+r*p,False,False
309,l*r+p,True,True
309,l*p+r,False,False
309,l*r*p,True,True
310,l,False,False
310,p,True,False
310,r,False,False
310,l+p,False,False
310,l+r,True,False
310,p+r,True,False
310,l*r,True,False
310,l*p,True,True
310,p*r,True,True
310,l+r+p,False,False
310,l+r*p,False,False
310,l*r+p,False,False
310,l*p+r,True,False
310,l*r*p,True,False
311,l,False,False
311,p,False,False
311,r,False,False
311,l+p,True,False
311,l+r,True,False
311,p+r,False,False
311,l*r,True,False
311,l*p,False,False
311,p*r,True,True
311,l+r+p,False,False
311,l+r*p,True,False
311,l*r+p,False,False
311,l*p+r,True,True
311,l*r*p,True,True
312,l,False,False
312,p,False,False
312,r,False,False
312,l+p,False,False
312,l+r,False,False
312,p+r,False,False
312,l*r,True,True
312,l*p,True,False
312,p*r,False,False
312,l+r+p,False,False
312,l+r*p,False,False
312,l*r+p,True,True
312,l*p+r,False,False
312,l*r*p,False,False
313,l,False,False
313,p,False,False
313,r,False,False
313,l+p,False,False
313,l+r,True,False
313,p+r,False,False
313,l*r,True,False
313,l*p,False,False
313,p*r,False,False
313,l+r+p,True,False
313,l+r*p,True,False
313,l*r+p,False,False
313,l*p+r,False,False
313,l*r*p,False,False
314,l,False,False
314,p,False,False
314,r,False,False
314,l+p,False,False
314,l+r,False,False
314,p+r,False,False
314,l*r,True,False
314,l*p,True,False
314,p*r,False,False
314,l+r+p,False,False
314,l+r*p,False,False
314,l*r+p,False,False
314,l*p+r,True,False
314,l*r*p,False,False
315,l,False,False
315,p,False,False
315,r,False,False
315,l+p,False,False
315,l+r,True,False
315,p+r,False,False
315,l*r,True,False
315,l*p,False,False
315,p*r,False,False
315,l+r+p,False,False
315,l+r*p,False,False
315,l*r+p,False,False
315,l*p+r,False,False
315,l*r*p,False,False
316,l,False,False
316,p,False,False
316,r,False,False
316,l+p,False,False
316,l+r,False,False
316,p+r,False,False
316,l*r,True,False
316,l*p,True,False
316,p*r,False,False
316,l+r+p,False,False
316,l+r*p,False,False
316,l*r+p,False,False
316,l*p+r,True,False
316,l*r*p,False,False
317,l,False,False
317,p,False,False
317,r,False,False
317,l+p,False,False
317,l+r,True,False
317,p+r,False,False
317,l*r,True,False
317,l*p,True,False
317,p*r,False,False
317,l+r+p,False,False
317,l+r*p,True,False
317,l*r+p,False,False
317,l*p+r,True,False
317,l*r*p,True,True
318,l,False,False
318,p,False,False
318,r,False,False
318,l+p,False,False
318,l+r,False,False
318,p+r,False,False
318,l*r,True,False
318,l*p,False,False
318,p*r,False,False
318,l+r+p,False,False
318,l+r*p,False,False
318,l*r+p,False,False
318,l*p+r,False,False
318,l*r*p,True,True
319,l,False,False
319,p,False,False
319,r,False,False
319,l+p,False,False
319,l+r,False,False
319,p+r,False,False
319,l*r,False,False
319,l*p,False,False
319,p*r,False,False
319,l+r+p,False,False
319,l+r*p,False,False
319,l*r+p,False,False
319,l*p+r,True,True
319,l*r*p,False,False
320,l,False,False
320,p,False,False
320,r,False,False
320,l+p,False,False
320,l+r,False,False
320,p+r,False,False
320,l*r,False,False
320,l*p,False,False
320,p*r,False,False
320,l+r+p,False,False
320,l+r*p,False,False
320,l*r+p,False,False
320,l*p+r,False,False
320,l*r*p,True,False
321,l,False,False
321,p,False,False
321,r,False,False
321,l+p,False,False
321,l+r,False,False
321,p+r,False,False
321,l*r,True,False
321,l*p,False,False
321,p*r,False,False
321,l+r+p,False,False
321,l+r*p,False,False
321,l*r+p,False,False
321,l*p+r,True,False
321,l*r*p,False,False
322,l,False,False
322,p,False,False
322,r,False,False
322,l+p,False,False
322,l+r,True,False
322,p+r,False,False
322,l*r,True,False
322,l*p,False,False
322,p*r,True,False
322,l+r+p,False,False
322,l+r*p,False,False
322,l*r+p,False,False
322,l*p+r,False,False
322,l*r*p,True,False
323,l,False,False
323,p,False,False
323,r,False,False
323,l+p,False,False
323,l+r,True,False
323,p+r,False,False
323,l*r,True,False
323,l*p,True,True
323,p*r,True,True
323,l+r+p,False,False
323,l+r*p,False,False
323,l*r+p,True,False
323,l*p+r,True,False
323,l*r*p,True,False
324,l,False,False
324,p,False,False
324,r,False,False
324,l+p,False,False
324,l+r,False,False
324,p+r,False,False
324,l*r,True,False
324,l*p,False,False
324,p*r,False,False
324,l+r+p,True,False
324,l+r*p,False,False
324,l*r+p,True,False
324,l*p+r,True,False
324,l*r*p,False,False
325,l,False,False
325,p,False,False
325,r,False,False
325,l+p,False,False
325,l+r,True,False
325,p+r,False,False
325,l*r,False,False
325,l*p,True,False
325,p*r,False,False
325,l+r+p,True,False
325,l+r*p,True,False
325,l*r+p,False,False
325,l*p+r,True,False
325,l*r*p,False,False
326,l,False,False
326,p,False,False
326,r,False,False
326,l+p,False,False
326,l+r,False,False
326,p+r,False,False
326,l*r,True,False
326,l*p,False,False
326,p*r,False,False
326,l+r+p,False,False
326,l+r*p,False,False
326,l*r+p,False,False
326,l*p+r,False,False
326,l*r*p,True,False
327,l,False,False
327,p,False,False
327,r,False,False
327,l+p,False,False
327,l+r,False,False
327,p+r,False,False
327,l*r,True,False
327,l*p,False,False
327,p*r,False,False
327,l+r+p,False,False
327,l+r*p,False,False
327,l*r+p,False,False
327,l*p+r,True,True
327,l*r*p,False,False
328,l,False,False
328,p,False,False
328,r,False,False
328,l+p,True,False
328,l+r,False,False
328,p+r,False,False
328,l*r,True,False
328,l*p,True,False
328,p*r,True,False
328,l+r+p,False,False
328,l+r*p,False,False
328,l*r+p,False,False
328,l*p+r,False,False
328,l*r*p,True,True
329,l,False,False
329,p,False,False
329,r,False,False
329,l+p,False,False
329,l+r,False,False
329,p+r,False,False
329,l*r,False,False
329,l*p,False,False
329,p*r,False,False
329,l+r+p,True,False
329,l+r*p,True,False
329,l*r+p,False,False
329,l*p+r,False,False
329,l*r*p,True,False
330,l,False,False
330,p,False,False
330,r,False,False
330,l+p,False,False
330,l+r,False,False
330,p+r,False,False
330,l*r,True,False
330,l*p,False,False
330,p*r,False,False
330,l+r+p,True,False
330,l+r*p,False,False
330,l*r+p,False,False
330,l*p+r,True,True
330,l*r*p,True,True
331,l,False,False
331,p,False,False
331,r,False,False
331,l+p,False,False
331,l+r,False,False
331,p+r,False,False
331,l*r,True,False
331,l*p,False,False
331,p*r,False,False
331,l+r+p,False,False
331,l+r*p,False,False
331,l*r+p,False,False
331,l*p+r,False,False
331,l*r*p,False,False
332,l,False,False
332,p,False,False
332,r,False,False
332,l+p,False,False
332,l+r,True,False
332,p+r,False,False
332,l*r,True,False
332,l*p,False,False
332,p*r,False,False
332,l+r+p,False,False
332,l+r*p,False,False
332,l*r+p,False,False
332,l*p+r,False,False
332,l*r*p,True,True
333,l,False,False
333,p,False,False
333,r,False,False
333,l+p,False,False
333,l+r,True,False
333,p+r,False,False
333,l*r,True,True
333,l*p,False,False
333,p*r,True,True
333,l+r+p,False,False
333,l+r*p,True,False
333,l*r+p,True,True
333,l*p+r,True,True
333,l*r*p,True,True
334,l,False,False
334,p,False,False
334,r,False,False
334,l+p,False,False
334,l+r,True,False
334,p+r,False,False
334,l*r,True,False
334,l*p,False,False
334,p*r,True,False
334,l+r+p,False,False
334,l+r*p,True,True
334,l*r+p,False,False
334,l*p+r,True,True
334,l*r*p,False,False
335,l,False,False
335,p,False,False
335,r,False,False
335,l+p,True,False
335,l+r,False,False
335,p+r,False,False
335,l*r,True,False
335,l*p,False,False
335,p*r,True,True
335,l+r+p,False,False
335,l+r*p,True,False
335,l*r+p,False,False
335,l*p+r,False,False
335,l*r*p,True,False
336,l,False,False
336,p,False,False
